Localite,Homme,Femme,Total
CR.  DAROU MINAM II,10241,8871,19112
CR.  N’DIOUM  N’GAINTH,5346,5051,10397
CR.  KHELCOM,2016,124,2141
CR.  NDIOBENE SAMBA LAMO,3692,3273,6966
