Localite,Homme,Femme,Total
CR.  M’BAYENE,5150,5252,10402
CR.  N’GANDIOUF,14937,14359,29297
CR.  NIAKHENE,4998,4941,9938
CR.  THILMAKHA,6619,6448,13067
