Localite,Homme,Femme,Total
CR.  CHERIF LÖ,10102,9764,19866
CR.  MONT- ROLLAND,7604,8146,15750
CR.  NOTTO GOUYE DIAMA,12013,12315,24328
CR.  PIRE GOUREYE,13144,12927,26071
CR. PAMBAL,4472,4823,9296
