Localite,Homme,Femme,Total
CR.  CHERIF LÖ,10952,10585,21537
CR.  MONT- ROLLAND,8244,8831,17074
CR.  NOTTO GOUYE DIAMA,13024,13351,26374
CR.  PIRE GOUREYE,14250,14014,28264
CR. PAMBAL,4849,5229,10077
