Localite,Homme,Femme,Total
CR.  BADEGNE OUOLOF,9906,9891,19797
CR.  DIOKOUL DIAWRIGNE,9815,9977,19791
CR.  KAB GAYE,7063,7008,14071
CR.  NDANDE,13940,15998,29938
CR.  THIEPPE,9596,9074,18670
