Localite,Homme,Femme,Total
CR.  BAGADADJI,11264,11087,22351
CR.  COUMBACARA,7589,7149,14738
CR.  MAMPATIM,11208,11194,22401
CR.  DIALAMBERE,9885,9465,19350
CR.  MEDINA CHERIF,9779,9020,18798
