Localite,Homme,Femme,Total
CR.  DIOULACOLON,14810,15375,30185
CR.  MEDINA  EL HADJI,8452,8690,17143
CR.  TANKANTO ESCALE,11103,11089,22192
CR.  GUIRO YERO BOCAR,11277,11350,22627
