Localite,Homme,Femme,Total
CR.  BADEGNE OUOLOF,9374,9360,18734
CR.  DIOKOUL DIAWRIGNE,9287,9441,18728
CR.  KAB GAYE,6683,6632,13315
CR.  NDANDE,13191,15138,28330
CR.  THIEPPE,9080,8586,17667
