Localite,Homme,Femme,Total
CR.  KANENE NDIOB,5488,5519,11007
CR.  LORO,4910,4819,9729
CR.  SAGATTA GUETH,9162,8540,17702
CR.  THIOLOM FALL,14097,14488,28585
CR.  NGOURANE OUOLOF,5517,5872,11390
