Localite,Homme,Femme,Total
CR.  DAROU MARNANE,7083,6954,14037
CR.  DAROU MOUSTY,22210,22893,45104
CR.  MBADIANE,5820,4701,10521
CR.  NDOYENE,3454,3327,6782
CR.  SAM YABAL,3596,3093,6689
CR.  TOUBA MERINA,4334,4011,8346
CR.  MBACKE CADIOR,3366,3054,6419
