Localite,Homme,Femme,Total
CR.  BADEGNE OUOLOF,7935,7923,15859
CR.  DIOKOUL DIAWRIGNE,7862,7992,15854
CR.  KAB GAYE,5658,5614,11272
CR.  NDANDE,11167,12815,23983
CR.  THIEPPE,7687,7269,14956
