Localite,Homme,Femme,Total
CR.  DENDEYE GOUYE GUI,3357,3105,6462
CR.  DAROU SALAM  TYP,3489,3157,6645
CR.  KAEL,3349,3165,6514
CR.  MADINA,3575,3200,6775
CR.  N’DIOUMANE  T. THIEKENE,2753,2328,5082
CR.  TOUBA  M’BOUL,6597,5625,12223
CR.  DAROU NAHIM,1569,1269,2838
CR.  TAIBA TIECKENE,1089,1003,2091
