Localite,Homme,Femme,Total
CR.  N’DIEYENE SIRAKH,20410,20030,40440
CR.  N’GOUNDIANE,16675,16464,33139
CR.  THIENABA,16117,16454,32571
CR.  TOUBA TOUL,29885,30131,60015
