Localite,Homme,Femme,Total
CR.  BOULAL,7109,7105,14214
CR.  DEALI,10983,9148,20131
CR.  SAGATTA DJOLOF,5938,6169,12106
CR.  THIAMENE DJOLOF,10690,10667,21358
CR.  AFFE DJOLOFF,3206,3327,6533
