Localite,Homme,Femme,Total
CR.  BONCONTO,5567,5304,10871
CR.  LINKERING,9146,8977,18123
CR.  MEDINA GOUNASS,25025,26202,51227
CR.  SINTHIANG  KOUNDARA,14402,13809,28210
