Localite,Homme,Femme,Total
CR.  DALLA N’GABOU,5553,4477,10030
CR.  MISSIRAH,4319,3806,8126
CR.  N’GHAYE,2799,2736,5535
CR.  TOUBA FALL ,3857,3274,7131
CR.  TOUBA MOSQUEE,409463,469133,878596
