Localite,Homme,Femme,Total
CA. GRAND DAKAR,25665,22790,48455
CA. BISCUITERIE,37887,32763,70650
CA. HLM,19469,20858,40327
CA. HANN/ BEL AIR ,35040,35007,70046
CA. SICAP LIBERTE,22979,25632,48611
CA. DIEUPPEUL DERKLE,18422,19628,38050
