Localite,Homme,Femme,Total
CA. GRAND YOFF,95908,95287,191195
CA. PATTE D’OIE,20743,21624,42367
CA. PARCELLES ASSAINIES,83271,81121,164392
CA. CAMBERENE,27093,26935,54028
