Localite,Homme,Femme,Total
CA. GOREE,812,919,1732
CA. PLATEAU,18485,17293,35778
CA. MEDINA,46183,38314,84498
CA. COLOBANE/FASS/GUEULE TAPEE,28414,25459,53873
CA. FANN/POINT E/ AMITIE,9633,9786,19419
