Localite,Homme,Femme,Total
CR.  BADEGNE OUOLOF,8158,8146,16304
CR.  DIOKOUL DIAWRIGNE,8083,8216,16299
CR.  KAB GAYE,5817,5772,11588
CR.  NDANDE,11480,13175,24656
CR.  THIEPPE,7903,7473,15376
