Localite,Homme,Femme,Total
CR.  BANDAFASSI,7502,7360,14862
CR.  TOMBORONKOTO,9849,8524,18373
CR.  DINDIFELO,3556,3547,7103
CR.  NINEFECHA,5103,5351,10454
