Localite,Homme,Femme,Total
CR.  BONCONTO,6302,6003,12305
CR.  LINKERING,10352,10161,20513
CR.  MEDINA GOUNASS,28325,29657,57982
CR.  SINTHIANG  KOUNDARA,16301,15630,31930
