Localite,Homme,Femme,Total
CR.  DIAOULE,6766,7099,13867
CR.  MBELACADIAO,8841,8982,17823
CR.  NDIOB,10466,10497,20963
CR.  THIARE  NDIALGUI,11669,11613,23282
