Localite,Homme,Femme,Total
CR.  NIAGHA,6157,6577,12735
CR.  SIMBANDI BRASSOU,7743,7867,15610
CR.  BAGHERE,5426,5732,11157
CR.  DIOUBOUDOU,2759,2932,5691
