Localite,Homme,Femme,Total
CR.  DIOULACOLON,10816,11229,22045
CR.  MEDINA  EL HADJI,6173,6347,12520
CR.  TANKANTO ESCALE,8109,8099,16208
CR.  GUIRO YERO BOCAR,8236,8289,16525
