Localite,Homme,Femme,Total
CR.  N’DIEYENE SIRAKH,17890,17558,35448
CR.  N’GOUNDIANE,14617,14431,29048
CR.  THIENABA,14128,14423,28550
CR.  TOUBA TOUL,26196,26411,52607
