Localite,Homme,Femme,Total
CR.  DIOKOUL M’BELBOUCK,14192,14879,29071
CR.  KATHIOTE,18643,20829,39472
CR.  MEDINATOUL SALAM 2,12344,12339,24683
CR.  DIAMAGADIO,10563,12591,23154
