Localite,Homme,Femme,Total
CR.  DIENDE,7833,7928,15760
CR.  SAKAR,5550,5851,11402
CR.  DIANNAH BA,4337,4763,9101
CR.  KOUSSY,5426,5161,10587
CR.  OUDOUCAR,6492,6586,13076
CR.  SAMA KANTA PEULH,2486,2379,4864
