Localite,Homme,Femme,Total
CR.  BADEGNE OUOLOF,8867,8854,17722
CR.  DIOKOUL DIAWRIGNE,8786,8931,17716
CR.  KAB GAYE,6323,6274,12596
CR.  NDANDE,12479,14321,26800
CR.  THIEPPE,8590,8123,16713
