Localite,Homme,Femme,Total
CR.  KANENE NDIOB,5192,5221,10413
CR.  LORO,4645,4559,9203
CR.  SAGATTA GUETH,8667,8079,16746
CR.  THIOLOM FALL,13335,13706,27042
CR.  NGOURANE OUOLOF,5219,5555,10775
