Localite,Homme,Femme,Total
CR.  N’DOULO,8550,8578,17127
CR.  N’GOHE,20933,21626,42560
CR.  PATAR,12318,11749,24067
CR.  TOCKY GARE ,10747,10013,20760
CR.  TOURE M’BONDE ,8634,8833,17468
