Localite,Homme,Femme,Total
CR.  DENDEYE GOUYE GUI,3690,3413,7103
CR.  DAROU SALAM  TYP,3835,3470,7304
CR.  KAEL,3681,3479,7160
CR.  MADINA,3930,3517,7447
CR.  N’DIOUMANE  T. THIEKENE,3026,2559,5586
CR.  TOUBA  M’BOUL,7252,6183,13436
CR.  DAROU NAHIM,1725,1394,3119
CR.  TAIBA TIECKENE,1197,1102,2299
