Localite,Homme,Femme,Total
CR.  DANKH  SENE,6368,6371,12738
CR.  GADE ESCALE,2194,2092,4286
CR.  N’DINDY,9711,9069,18780
CR.  KEUR N’GALGOU,4858,4685,9543
CR.  TAIBA MOUTOUPHA,6822,6911,13733
CR. TOUBA LAPPE,2228,2160,4388
