Localite,Homme,Femme,Total
CR.  N’DOULO,8022,8049,16071
CR.  N’GOHE,19642,20293,39935
CR.  PATAR,11558,11024,22583
CR.  TOCKY GARE ,10085,9395,19479
CR.  TOURE M’BONDE ,8102,8288,16391
