Localite,Homme,Femme,Total
CR.  BANI   ISRAEL,3502,3895,7396
CR.  BOUTOUCOUFARA,3979,3909,7889
CR.  DIANKE MAKHA,4794,4985,9779
CR.  KOMOTI,5631,5948,11578
