Localite,Homme,Femme,Total
CR.  DANKH  SENE,5793,5796,11588
CR.  GADE ESCALE,1996,1903,3899
CR.  N’DINDY,8834,8250,17084
CR.  KEUR N’GALGOU,4419,4262,8681
CR.  TAIBA MOUTOUPHA,6206,6287,12493
CR. TOUBA LAPPE,2026,1965,3992
