Localite,Homme,Femme,Total
CR.  N’DOULO,7298,7322,14620
CR.  N’GOHE,17869,18461,36330
CR.  PATAR,10515,10029,20544
CR.  TOCKY GARE ,9174,8547,17721
CR.  TOURE M’BONDE ,7371,7540,14911
