Localite,Homme,Femme,Total
CR.  KANENE NDIOB,5338,5368,10706
CR.  LORO,4776,4687,9463
CR.  SAGATTA GUETH,8911,8306,17218
CR.  THIOLOM FALL,13711,14092,27803
CR.  NGOURANE OUOLOF,5366,5712,11078
