Localite,Homme,Femme,Total
CR.  KOUTHIA GAYDI,6354,5910,12264
CR.  KOUTHIABA WOLOF,11627,10754,22381
CR.  PASS KOTO,7385,6895,14280
CR.  PAYAR,11963,10700,22663
