Localite,Homme,Femme,Total
CA.  GOLF SUD,59624,62433,122057
CA.  SAM  NOTAIRE,51568,52401,103969
CA.  N’DIAREME LIMAMOULAYE,23221,23265,46487
CA.  WAKHINANE NIMZATT,58795,59795,118589
CA.  MEDINA GOUNASS,22766,21858,44625
