Localite,Homme,Femme,Total
CA. PIKINE OUEST,25896,26258,52154
CA. PIKINE EST,16363,16088,32452
CA. PIKINE SUD,23307,23473,46780
CA. DALIFORD,15755,14663,30418
CA. DJIDAH THIAROYE KAO,49170,47781,96952
CA. GUINAW RAIL NORD,15462,14595,30058
CA. GUINAW RAIL SUD,20693,19166,39859
