Localite,Homme,Femme,Total
CA. YEUMBEUL NORD,85114,83264,168379
CA. YEUMBEUL SUD,49383,47573,96956
CA. MALIKA,16035,16096,32130
CA. KEUR MASSAR,100951,100703,201653
