Localite,Homme,Femme,Total
CA. GOREE,886,1003,1890
CA. PLATEAU,20177,18875,39052
CA. MEDINA,50409,41820,92229
CA. COLOBANE/FASS/GUEULE TAPEE,31014,27788,58802
CA. FANN/POINT E/ AMITIE,10514,10681,21196
