Localite,Homme,Femme,Total
CA. GOREE,1068,1209,2277
CA. PLATEAU,24305,22737,47042
CA. MEDINA,60723,50377,111099
CA. COLOBANE/FASS/GUEULE TAPEE,37360,33474,70833
CA. FANN/POINT E/ AMITIE,12666,12867,25533
