Localite,Homme,Femme,Total
CR.  BOULAL,6187,6184,12371
CR.  DEALI,9559,7962,17521
CR.  SAGATTA DJOLOF,5168,5369,10537
CR.  THIAMENE DJOLOF,9304,9285,18589
CR.  AFFE DJOLOFF,2790,2895,5686
