Localite,Homme,Femme,Total
CA. RUFISQUE CENTRE (NORD),59661,58945,118606
CA. RUFISQUE  EST,45233,45122,90355
CA. RUFISQUE OUEST,37113,38766,75879
COM. BARGNY,33056,32899,65955
COM. SEBIKOTANE,17618,17689,35307
COM. DIAMNIADIO,15451,14889,30340
COM. JAXAAY PARCELLE NIAKOUL RAP,26657,26906,53562
COM. SANGALKAM,7851,7502,15354
COM. SENDOU,2089,1937,4027
