Localite,Homme,Femme,Total
CR.  BOULAL,6914,6910,13824
CR.  DEALI,10682,8897,19579
CR.  SAGATTA DJOLOF,5775,6000,11775
CR.  THIAMENE DJOLOF,10397,10375,20773
CR.  AFFE DJOLOFF,3118,3236,6354
