Localite,Homme,Femme,Total
CR.  DJILOR,12952,12808,25760
CR.  DIOSSONG,14866,15632,30497
CR.  DIAGANE BARKA,6142,6603,12745
CR.  MBAM,6385,6619,13004
CR.  NIASSENE,10383,10917,21299
