Localite,Homme,Femme,Total
CR.  DJILOR,11683,11554,23237
CR.  DIOSSONG,13410,14101,27511
CR.  DIAGANE BARKA,5541,5956,11497
CR.  MBAM,5760,5971,11730
CR.  NIASSENE,9366,9847,19213
